u,v,key,osmid,ref,name,highway,maxspeed,oneway,length,org_geom,lanes,junction,bridge,access,service,geometry
7841982810,7841982818,1,840400795,,,service,,False,175.92200000000003,"LINESTRING (-0.8966142 51.5315713, -0.897258 51.5312532, -0.8972926 51.5312123, -0.8972822 51.5311671, -0.8969642 51.530894, -0.8968709 51.5308489, -0.8967948 51.5308532, -0.8966565 51.5309263, -0.8961315 51.5311702)",,,,,,"[(-0.8966142, 51.5315713), (-0.897258, 51.5312532), (-0.8972926, 51.5312123), (-0.8972822, 51.5311671), (-0.8969642, 51.530894), (-0.8968709, 51.5308489), (-0.8967948, 51.5308532), (-0.8966565, 51.5309263), (-0.8961315, 51.5311702)]"
7841982810,7958808856,0,767434564,,,residential,,False,141.692,"LINESTRING (-0.8966142 51.5315713, -0.8968128 51.5317364, -0.8969604 51.5318063, -0.897108 51.5317914, -0.8979787 51.5314028, -0.8981777 51.5313189, -0.8982344 51.5312935)",,,,,,"[(-0.8966142, 51.5315713), (-0.8968128, 51.5317364), (-0.8969604, 51.5318063), (-0.897108, 51.5317914), (-0.8979787, 51.5314028), (-0.8981777, 51.5313189), (-0.8982344, 51.5312935)]"
7841982818,7841982810,0,767434564,,,residential,,False,55.714,"LINESTRING (-0.8961315 51.5311702, -0.8966142 51.5315713)",,,,,,"[(-0.8961315, 51.5311702), (-0.8966142, 51.5315713)]"
7841982818,7841982810,1,840400795,,,service,,False,175.922,"LINESTRING (-0.8961315 51.5311702, -0.8966565 51.5309263, -0.8967948 51.5308532, -0.8968709 51.5308489, -0.8969642 51.530894, -0.8972822 51.5311671, -0.8972926 51.5312123, -0.897258 51.5312532, -0.8966142 51.5315713)",,,,,,"[(-0.8961315, 51.5311702), (-0.8966565, 51.5309263), (-0.8967948, 51.5308532), (-0.8968709, 51.5308489), (-0.8969642, 51.530894), (-0.8972822, 51.5311671), (-0.8972926, 51.5312123), (-0.897258, 51.5312532), (-0.8966142, 51.5315713)]"
7841982818,7958808858,0,767434564,,,residential,,False,89.735,"LINESTRING (-0.8961315 51.5311702, -0.8959346 51.5310065, -0.8957519 51.530871, -0.8956887 51.5307923, -0.8956957 51.5307049, -0.8958573 51.5305781, -0.8959746 51.5305282)",,,,,,"[(-0.8961315, 51.5311702), (-0.8959346, 51.5310065), (-0.8957519, 51.530871), (-0.8956887, 51.5307923), (-0.8956957, 51.5307049), (-0.8958573, 51.5305781), (-0.8959746, 51.5305282)]"
7861605866,7861605868,0,"[842716440, 842716441]",,,service,,False,29.331,"LINESTRING (-0.9012298 51.5340302, -0.9015731 51.5339741, -0.9016399 51.5339631)",,,,private,,"[(-0.9012298, 51.5340302), (-0.9015731, 51.5339741), (-0.9016399, 51.5339631)]"
7861605868,2234115,0,35740044,,Wyndale Close,residential,20 mph,False,44.497,"LINESTRING (-0.9016399 51.5339631, -0.9017902 51.5343522)",,,,,,"[(-0.9016399, 51.5339631), (-0.9017902, 51.5343522)]"
7861605868,418044264,0,35740044,,Wyndale Close,residential,20 mph,False,56.723,"LINESTRING (-0.9016399 51.5339631, -0.9016155 51.5339, -0.9013579 51.5338119, -0.9012594 51.5335568)",,,,,,"[(-0.9016399, 51.5339631), (-0.9016155, 51.5339), (-0.9013579, 51.5338119), (-0.9012594, 51.5335568)]"
7861605868,7861605866,0,"[842716440, 842716441]",,,service,,False,29.331,"LINESTRING (-0.9016399 51.5339631, -0.9015731 51.5339741, -0.9012298 51.5340302)",,,,private,,"[(-0.9016399, 51.5339631), (-0.9015731, 51.5339741), (-0.9012298, 51.5340302)]"
7861630711,418044307,0,"[842716448, 842716442]",,,service,,False,70.002,"LINESTRING (-0.9012308999999999 51.534207, -0.9009493 51.5339909, -0.9006366 51.5341738, -0.9005731 51.5342132, -0.9005463 51.5342364)",,,,private,driveway,"[(-0.9012309, 51.534207), (-0.9009493, 51.5339909), (-0.9006366, 51.5341738), (-0.9005731, 51.5342132), (-0.9005463, 51.5342364)]"
7861630733,2234115,0,23624395,,Queen Street,residential,,False,7.468,"LINESTRING (-0.9018126 51.5344179, -0.9017902 51.5343522)",,,,,,"[(-0.9018126, 51.5344179), (-0.9017902, 51.5343522)]"
7861630733,3240913518,0,23624395,,Queen Street,residential,,False,54.413,"LINESTRING (-0.9018126 51.5344179, -0.9018269 51.5344539, -0.9020017 51.5348929)",,,,,,"[(-0.9018126, 51.5344179), (-0.9018269, 51.5344539), (-0.9020017, 51.5348929)]"
7861630733,418044305,0,842716453,,Station Road,secondary,30 mph,True,42.403999999999996,"LINESTRING (-0.9018126 51.5344179, -0.9016314 51.5344517, -0.9015455999999999 51.5344765, -0.9012816 51.5345989)",,,,,,"[(-0.9018126, 51.5344179), (-0.9016314, 51.5344517), (-0.9015456, 51.5344765), (-0.9012816, 51.5345989)]"
7873314794,7873314798,0,844033756,,Laureate Gardens,residential,,False,87.67399999999999,"LINESTRING (-0.9091553 51.5395805, -0.9085652 51.5395855, -0.9085625000000001 51.5396505, -0.9084981 51.5397306, -0.908303 51.5398785, -0.908226 51.5399369)",,,,,,"[(-0.9091553, 51.5395805), (-0.9085652, 51.5395855), (-0.9085625, 51.5396505), (-0.9084981, 51.5397306), (-0.908303, 51.5398785), (-0.908226, 51.5399369)]"
7873314798,419882611,0,35877745,,Mount View,residential,,False,69.47999999999999,"LINESTRING (-0.908226 51.5399369, -0.9081314 51.5398855, -0.9076325 51.5398376, -0.9072583 51.5398363)",,,,,,"[(-0.908226, 51.5399369), (-0.9081314, 51.5398855), (-0.9076325, 51.5398376), (-0.9072583, 51.5398363)]"
7873314798,420581186,0,35877745,,Mount View,residential,,False,25.325,"LINESTRING (-0.908226 51.5399369, -0.9082566 51.5399535, -0.9082849 51.5400789, -0.908293 51.5401546)",,,,,,"[(-0.908226, 51.5399369), (-0.9082566, 51.5399535), (-0.9082849, 51.5400789), (-0.908293, 51.5401546)]"
7873314798,7873314794,0,844033756,,Laureate Gardens,residential,,False,87.67399999999999,"LINESTRING (-0.908226 51.5399369, -0.908303 51.5398785, -0.9084981 51.5397306, -0.9085625000000001 51.5396505, -0.9085652 51.5395855, -0.9091553 51.5395805)",,,,,,"[(-0.908226, 51.5399369), (-0.908303, 51.5398785), (-0.9084981, 51.5397306), (-0.9085625, 51.5396505), (-0.9085652, 51.5395855), (-0.9091553, 51.5395805)]"
7929932870,7929932872,0,849992372,,,service,,False,55.98,"LINESTRING (-0.8944582 51.5265215, -0.8938102 51.5266064, -0.8936659 51.5266238)",,,,private,,"[(-0.8944582, 51.5265215), (-0.8938102, 51.5266064), (-0.8936659, 51.5266238)]"
7929932872,292875584,0,170604912,,,service,,False,14.947,"LINESTRING (-0.8936659 51.5266238, -0.8935784 51.5265009)",,,,,,"[(-0.8936659, 51.5266238), (-0.8935784, 51.5265009)]"
7929932872,7929932881,0,"[170604912, 849992373]",,,service,,False,163.45800000000003,"LINESTRING (-0.8936659 51.5266238, -0.8938439 51.5268851, -0.8942607 51.5274602, -0.8943101 51.5275426, -0.8943368 51.5276044, -0.8943391000000001 51.5276455, -0.8943285 51.5276786, -0.8942878 51.5277094, -0.8941921 51.5277734, -0.8940929 51.5278219, -0.8939157 51.5278759)",,,,customers,,"[(-0.8936659, 51.5266238), (-0.8938439, 51.5268851), (-0.8942607, 51.5274602), (-0.8943101, 51.5275426), (-0.8943368, 51.5276044), (-0.8943391, 51.5276455), (-0.8943285, 51.5276786), (-0.8942878, 51.5277094), (-0.8941921, 51.5277734), (-0.8940929, 51.5278219), (-0.8939157, 51.5278759)]"
7929932872,7929932870,0,849992372,,,service,,False,55.98,"LINESTRING (-0.8936659 51.5266238, -0.8938102 51.5266064, -0.8944582 51.5265215)",,,,private,,"[(-0.8936659, 51.5266238), (-0.8938102, 51.5266064), (-0.8944582, 51.5265215)]"
7929932881,7929932872,0,"[170604912, 849992373]",,,service,,False,163.458,"LINESTRING (-0.8939157 51.5278759, -0.8940929 51.5278219, -0.8941921 51.5277734, -0.8942878 51.5277094, -0.8943285 51.5276786, -0.8943391000000001 51.5276455, -0.8943368 51.5276044, -0.8943101 51.5275426, -0.8942607 51.5274602, -0.8938439 51.5268851, -0.8936659 51.5266238)",,,,customers,,"[(-0.8939157, 51.5278759), (-0.8940929, 51.5278219), (-0.8941921, 51.5277734), (-0.8942878, 51.5277094), (-0.8943285, 51.5276786), (-0.8943391, 51.5276455), (-0.8943368, 51.5276044), (-0.8943101, 51.5275426), (-0.8942607, 51.5274602), (-0.8938439, 51.5268851), (-0.8936659, 51.5266238)]"
7929932882,418044223,0,35740037,,Newtown Road,residential,,False,46.652,"LINESTRING (-0.8957328 51.5283167, -0.8963087 51.5280984)",,,,,,"[(-0.8957328, 51.5283167), (-0.8963087, 51.5280984)]"
7929932882,7929942988,0,35740037,,Newtown Road,residential,,False,77.114,"LINESTRING (-0.8957328 51.5283167, -0.8947817 51.5286784)",,,,,,"[(-0.8957328, 51.5283167), (-0.8947817, 51.5286784)]"
7929932882,7929932883,0,"[849992374, 849992375]",,,service,,False,67.214,"LINESTRING (-0.8957328 51.5283167, -0.8955988 51.528171, -0.8952504 51.527792)",,,,private,,"[(-0.8957328, 51.5283167), (-0.8955988, 51.528171), (-0.8952504, 51.527792)]"
7929932883,7929932882,0,"[849992374, 849992375]",,,service,,False,67.214,"LINESTRING (-0.8952504 51.527792, -0.8955988 51.528171, -0.8957328 51.5283167)",,,,private,,"[(-0.8952504, 51.527792), (-0.8955988, 51.528171), (-0.8957328, 51.5283167)]"
7929942987,7929942988,0,"[849992376, 849992377]",,,service,,False,78.545,"LINESTRING (-0.8941173 51.5281118, -0.8943967 51.5283827, -0.894536 51.5285178, -0.8946189 51.5285732, -0.8946816 51.5285966, -0.8947817 51.5286784)",,,,private,,"[(-0.8941173, 51.5281118), (-0.8943967, 51.5283827), (-0.894536, 51.5285178), (-0.8946189, 51.5285732), (-0.8946816, 51.5285966), (-0.8947817, 51.5286784)]"
7929942988,7929932882,0,35740037,,Newtown Road,residential,,False,77.114,"LINESTRING (-0.8947817 51.5286784, -0.8957328 51.5283167)",,,,,,"[(-0.8947817, 51.5286784), (-0.8957328, 51.5283167)]"
7929942988,418044222,0,35740037,,Newtown Road,residential,,False,23.673,"LINESTRING (-0.8947817 51.5286784, -0.8944987 51.5287981)",,,,,,"[(-0.8947817, 51.5286784), (-0.8944987, 51.5287981)]"
7929942988,7929942987,0,"[849992376, 849992377]",,,service,,False,78.545,"LINESTRING (-0.8947817 51.5286784, -0.8946816 51.5285966, -0.8946189 51.5285732, -0.894536 51.5285178, -0.8943967 51.5283827, -0.8941173 51.5281118)",,,,private,,"[(-0.8947817, 51.5286784), (-0.8946816, 51.5285966), (-0.8946189, 51.5285732), (-0.894536, 51.5285178), (-0.8943967, 51.5283827), (-0.8941173, 51.5281118)]"
7930546571,424202364,0,26624900,,West Street,residential,,True,69.269,"LINESTRING (-0.9095325 51.5373239, -0.9085311 51.5373338)",,,,,,"[(-0.9095325, 51.5373239), (-0.9085311, 51.5373338)]"
7930546571,7930546573,0,850043859,,,service,,False,45.989999999999995,"LINESTRING (-0.9095325 51.5373239, -0.909544 51.537516, -0.9095672 51.5377369)",,,,,,"[(-0.9095325, 51.5373239), (-0.909544, 51.537516), (-0.9095672, 51.5377369)]"
7930546573,7930546571,0,850043859,,,service,,False,45.989999999999995,"LINESTRING (-0.9095672 51.5377369, -0.909544 51.537516, -0.9095325 51.5373239)",,,,,,"[(-0.9095672, 51.5377369), (-0.909544, 51.537516), (-0.9095325, 51.5373239)]"
7930546574,6911743011,0,738164798,,,service,,True,24.152,"LINESTRING (-0.9083151 51.5388139, -0.9086643 51.5388117)",,,,,,"[(-0.9083151, 51.5388139), (-0.9086643, 51.5388117)]"
7930546574,7930546575,0,850043860,,,service,,False,42.255,"LINESTRING (-0.9083151 51.5388139, -0.9083105 51.5384339)",,,,,,"[(-0.9083151, 51.5388139), (-0.9083105, 51.5384339)]"
7930546575,7930546574,0,850043860,,,service,,False,42.255,"LINESTRING (-0.9083105 51.5384339, -0.9083151 51.5388139)",,,,,,"[(-0.9083105, 51.5384339), (-0.9083151, 51.5388139)]"
7930546576,420581174,0,35983419,,Mount View,residential,,False,12.763,"LINESTRING (-0.9088862 51.5406128, -0.9090604 51.5405749)",,,,,,"[(-0.9088862, 51.5406128), (-0.9090604, 51.5405749)]"
7930546576,420581171,0,35983419,,Mount View,residential,,False,39.446,"LINESTRING (-0.9088862 51.5406128, -0.9087456 51.5406434, -0.908608 51.5406621, -0.9083275 51.5406654)",,,,,,"[(-0.9088862, 51.5406128), (-0.9087456, 51.5406434), (-0.908608, 51.5406621), (-0.9083275, 51.5406654)]"
7930546576,7930546583,0,850043861,,,service,,False,117.66399999999999,"LINESTRING (-0.9088862 51.5406128, -0.9089561 51.5407958, -0.9090046000000001 51.5408863, -0.9091016 51.5409101, -0.9093109 51.5408942, -0.9095559 51.540872, -0.9099235 51.5408339, -0.9102247 51.5407878)",,,,,,"[(-0.9088862, 51.5406128), (-0.9089561, 51.5407958), (-0.9090046, 51.5408863), (-0.9091016, 51.5409101), (-0.9093109, 51.5408942), (-0.9095559, 51.540872), (-0.9099235, 51.5408339), (-0.9102247, 51.5407878)]"
7930546583,7930546576,0,850043861,,,service,,False,117.66400000000002,"LINESTRING (-0.9102247 51.5407878, -0.9099235 51.5408339, -0.9095559 51.540872, -0.9093109 51.5408942, -0.9091016 51.5409101, -0.9090046000000001 51.5408863, -0.9089561 51.5407958, -0.9088862 51.5406128)",,,,,,"[(-0.9102247, 51.5407878), (-0.9099235, 51.5408339), (-0.9095559, 51.540872), (-0.9093109, 51.5408942), (-0.9091016, 51.5409101), (-0.9090046, 51.5408863), (-0.9089561, 51.5407958), (-0.9088862, 51.5406128)]"
7930546584,419882567,0,35921025,,Simmons Road,residential,,False,138.175,"LINESTRING (-0.9118258 51.5419196, -0.9116342 51.5418546, -0.9114819 51.5417917, -0.9113055 51.5417022, -0.9111205 51.5415766, -0.9104571 51.5411979, -0.9103415 51.5411003)",,,,,,"[(-0.9118258, 51.5419196), (-0.9116342, 51.5418546), (-0.9114819, 51.5417917), (-0.9113055, 51.5417022), (-0.9111205, 51.5415766), (-0.9104571, 51.5411979), (-0.9103415, 51.5411003)]"
7930546584,419882553,0,35921025,,Simmons Road,residential,,False,39.195,"LINESTRING (-0.9118258 51.5419196, -0.9118761 51.5419366, -0.9120863 51.5420329, -0.9122084 51.5421013, -0.9122556000000001 51.5421446)",,,,,,"[(-0.9118258, 51.5419196), (-0.9118761, 51.5419366), (-0.9120863, 51.5420329), (-0.9122084, 51.5421013), (-0.9122556, 51.5421446)]"
7930546584,7930610991,0,850043862,,,service,,False,50.087,"LINESTRING (-0.9118258 51.5419196, -0.9118622 51.5418394, -0.9118828 51.541766, -0.9118964000000001 51.5417234, -0.9119136 51.5416532, -0.9119255000000001 51.541601, -0.9119129 51.5415384, -0.9118856 51.5414784)",,,,,,"[(-0.9118258, 51.5419196), (-0.9118622, 51.5418394), (-0.9118828, 51.541766), (-0.9118964, 51.5417234), (-0.9119136, 51.5416532), (-0.9119255, 51.541601), (-0.9119129, 51.5415384), (-0.9118856, 51.5414784)]"
7930610991,7930546584,0,850043862,,,service,,False,50.086999999999996,"LINESTRING (-0.9118856 51.5414784, -0.9119129 51.5415384, -0.9119255000000001 51.541601, -0.9119136 51.5416532, -0.9118964000000001 51.5417234, -0.9118828 51.541766, -0.9118622 51.5418394, -0.9118258 51.5419196)",,,,,,"[(-0.9118856, 51.5414784), (-0.9119129, 51.5415384), (-0.9119255, 51.541601), (-0.9119136, 51.5416532), (-0.9118964, 51.5417234), (-0.9118828, 51.541766), (-0.9118622, 51.5418394), (-0.9118258, 51.5419196)]"
7947513185,6912302038,0,852013778,,,service,,False,27.285,"LINESTRING (-0.915999 51.535744, -0.9156676 51.5356109)",,,,,parking_aisle,"[(-0.915999, 51.535744), (-0.9156676, 51.5356109)]"
7947513186,8378611064,0,"[26704989, 385440319]",,Pack and Prime Lane,"['residential', 'bridleway']",,False,61.54899999999999,"LINESTRING (-0.9147727 51.5367097, -0.9149329 51.5366247, -0.9152549 51.5364433, -0.9154707 51.5363713)",,,,,,"[(-0.9147727, 51.5367097), (-0.9149329, 51.5366247), (-0.9152549, 51.5364433), (-0.9154707, 51.5363713)]"
7947513186,7803535616,0,26704989,,Pack and Prime Lane,residential,,False,33.730000000000004,"LINESTRING (-0.9147727 51.5367097, -0.914641 51.5367795, -0.9144226 51.5369204)",,,,,,"[(-0.9147727, 51.5367097), (-0.914641, 51.5367795), (-0.9144226, 51.5369204)]"
7947513186,7947513194,0,852013779,,,service,,False,72.276,"LINESTRING (-0.9147727 51.5367097, -0.9144811 51.5365807, -0.914438 51.536546, -0.9144203 51.5364985, -0.9144595 51.5364551, -0.9145546 51.5364072, -0.9146077 51.536374, -0.9146236 51.536338, -0.9146235 51.5362792, -0.9146279 51.5362133)",,,,,,"[(-0.9147727, 51.5367097), (-0.9144811, 51.5365807), (-0.914438, 51.536546), (-0.9144203, 51.5364985), (-0.9144595, 51.5364551), (-0.9145546, 51.5364072), (-0.9146077, 51.536374), (-0.9146236, 51.536338), (-0.9146235, 51.5362792), (-0.9146279, 51.5362133)]"
7947513194,7947513186,0,852013779,,,service,,False,72.276,"LINESTRING (-0.9146279 51.5362133, -0.9146235 51.5362792, -0.9146236 51.536338, -0.9146077 51.536374, -0.9145546 51.5364072, -0.9144595 51.5364551, -0.9144203 51.5364985, -0.914438 51.536546, -0.9144811 51.5365807, -0.9147727 51.5367097)",,,,,,"[(-0.9146279, 51.5362133), (-0.9146235, 51.5362792), (-0.9146236, 51.536338), (-0.9146077, 51.536374), (-0.9145546, 51.5364072), (-0.9144595, 51.5364551), (-0.9144203, 51.5364985), (-0.914438, 51.536546), (-0.9144811, 51.5365807), (-0.9147727, 51.5367097)]"
7958502552,287628216,0,159968879,A4155,Reading Road,primary,30 mph,False,29.345,"LINESTRING (-0.9014296000000001 51.5321774, -0.9016359 51.532408)",,,,,,"[(-0.9014296, 51.5321774), (-0.9016359, 51.532408)]"
7958502552,255902868,0,159968879,A4155,Reading Road,primary,30 mph,False,38.595,"LINESTRING (-0.9014296000000001 51.5321774, -0.9011583 51.5318741)",,,,,,"[(-0.9014296, 51.5321774), (-0.9011583, 51.5318741)]"
7958502552,7958502560,0,853185406,,,service,,False,18.955,"LINESTRING (-0.9014296000000001 51.5321774, -0.9012493 51.5322317, -0.9011836 51.5322525)",,,,,,"[(-0.9014296, 51.5321774), (-0.9012493, 51.5322317), (-0.9011836, 51.5322525)]"
7958502554,7958502560,0,853185406,,,service,,False,15.966,"LINESTRING (-0.9009765 51.5323159, -0.9011836 51.5322525)",,,,,,"[(-0.9009765, 51.5323159), (-0.9011836, 51.5322525)]"
7958502554,7958502560,1,853185407,,,service,,True,54.189,"LINESTRING (-0.9009765 51.5323159, -0.9009637 51.5323569, -0.9010387 51.5324481, -0.9010973 51.5324663, -0.9012804 51.5324116, -0.9012896 51.5323763, -0.9011836 51.5322525)",,,,,,"[(-0.9009765, 51.5323159), (-0.9009637, 51.5323569), (-0.9010387, 51.5324481), (-0.9010973, 51.5324663), (-0.9012804, 51.5324116), (-0.9012896, 51.5323763), (-0.9011836, 51.5322525)]"
7958502560,7958502554,0,853185406,,,service,,False,15.966,"LINESTRING (-0.9011836 51.5322525, -0.9009765 51.5323159)",,,,,,"[(-0.9011836, 51.5322525), (-0.9009765, 51.5323159)]"
7958502560,7958502552,0,853185406,,,service,,False,18.955,"LINESTRING (-0.9011836 51.5322525, -0.9012493 51.5322317, -0.9014296000000001 51.5321774)",,,,,,"[(-0.9011836, 51.5322525), (-0.9012493, 51.5322317), (-0.9014296, 51.5321774)]"
7958502561,287554725,0,26256431,,Walton Avenue,residential,,False,104.358,"LINESTRING (-0.901919 51.5302925, -0.900685 51.5308324)",,,,private,,"[(-0.901919, 51.5302925), (-0.900685, 51.5308324)]"
7958502561,287554709,0,26256431,,Walton Avenue,residential,,False,73.65,"LINESTRING (-0.901919 51.5302925, -0.9027812 51.5299039)",,,,private,,"[(-0.901919, 51.5302925), (-0.9027812, 51.5299039)]"
7958502561,7958502563,0,853185408,,,service,,False,45.779,"LINESTRING (-0.901919 51.5302925, -0.9017089 51.5301101, -0.9015387 51.5299556)",,,,,,"[(-0.901919, 51.5302925), (-0.9017089, 51.5301101), (-0.9015387, 51.5299556)]"
7958502563,7958502561,0,853185408,,,service,,False,45.779,"LINESTRING (-0.9015387 51.5299556, -0.9017089 51.5301101, -0.901919 51.5302925)",,,,,,"[(-0.9015387, 51.5299556), (-0.9017089, 51.5301101), (-0.901919, 51.5302925)]"
7958808848,7958808849,0,853211253,,,service,,False,14.058,"LINESTRING (-0.8980662 51.5309134, -0.8982229 51.5308329)",,,,,,"[(-0.8980662, 51.5309134), (-0.8982229, 51.5308329)]"
7958808848,7958808856,0,767434564,,,residential,,False,49.190000000000005,"LINESTRING (-0.8980662 51.5309134, -0.8982012 51.5310274, -0.8982953 51.5311392, -0.8983167 51.5312031, -0.8982847 51.531271, -0.8982344 51.5312935)",,,,,,"[(-0.8980662, 51.5309134), (-0.8982012, 51.5310274), (-0.8982953, 51.5311392), (-0.8983167, 51.5312031), (-0.8982847, 51.531271), (-0.8982344, 51.5312935)]"
7958808848,7165407912,0,767434564,,,residential,,False,84.40799999999999,"LINESTRING (-0.8980662 51.5309134, -0.8979381 51.5308052, -0.8974118 51.530346, -0.897369 51.5302914)",,,,,,"[(-0.8980662, 51.5309134), (-0.8979381, 51.5308052), (-0.8974118, 51.530346), (-0.897369, 51.5302914)]"
7958808849,7958808848,0,853211253,,,service,,False,14.058,"LINESTRING (-0.8982229 51.5308329, -0.8980662 51.5309134)",,,,,,"[(-0.8982229, 51.5308329), (-0.8980662, 51.5309134)]"
7958808849,7958808854,0,853211253,,,service,,False,28.931,"LINESTRING (-0.8982229 51.5308329, -0.8983435 51.5309184, -0.8985252 51.5308253)",,,,,,"[(-0.8982229, 51.5308329), (-0.8983435, 51.5309184), (-0.8985252, 51.5308253)]"
7958808849,7958808855,0,853211253,,,service,,False,44.226,"LINESTRING (-0.8982229 51.5308329, -0.8979524 51.5306337, -0.8981244 51.5305482)",,,,,,"[(-0.8982229, 51.5308329), (-0.8979524, 51.5306337), (-0.8981244, 51.5305482)]"
7958808854,7958808855,0,853211254,,,service,,False,41.449,"LINESTRING (-0.8985252 51.5308253, -0.8981244 51.5305482)",,,,,parking_aisle,"[(-0.8985252, 51.5308253), (-0.8981244, 51.5305482)]"
7958808854,7958808855,1,853211253,,,service,,False,72.79,"LINESTRING (-0.8985252 51.5308253, -0.898707 51.530732, -0.8982964 51.5304628, -0.8981244 51.5305482)",,,,,,"[(-0.8985252, 51.5308253), (-0.898707, 51.530732), (-0.8982964, 51.5304628), (-0.8981244, 51.5305482)]"
7958808854,7958808849,0,853211253,,,service,,False,28.931,"LINESTRING (-0.8985252 51.5308253, -0.8983435 51.5309184, -0.8982229 51.5308329)",,,,,,"[(-0.8985252, 51.5308253), (-0.8983435, 51.5309184), (-0.8982229, 51.5308329)]"
